time,ts,count
2013-07-28 11:00:00,1375009200,3
2013-07-28 12:00:00,1375012800,5
2013-07-28 13:00:00,1375016400,6
2013-07-28 14:00:00,1375020000,2
2013-07-28 15:00:00,1375023600,3
2013-07-28 16:00:00,1375027200,7
2013-07-28 17:00:00,1375030800,3
2013-07-28 18:00:00,1375034400,3
2013-07-28 19:00:00,1375038000,2
2013-07-28 20:00:00,1375041600,1
2013-07-28 21:00:00,1375045200,4
2013-07-28 22:00:00,1375048800,3
2013-07-28 23:00:00,1375052400,6
2013-07-29 00:00:00,1375056000,3
2013-07-29 01:00:00,1375059600,2
2013-07-29 02:00:00,1375063200,3
2013-07-29 03:00:00,1375066800,1
2013-07-29 04:00:00,1375070400,6
2013-07-29 05:00:00,1375074000,2
2013-07-29 06:00:00,1375077600,4
2013-07-29 07:00:00,1375081200,4
2013-07-29 08:00:00,1375084800,5
2013-07-29 09:00:00,1375088400,3
2013-07-29 10:00:00,1375092000,1
2013-07-29 11:00:00,1375095600,1.35746606335
