time,ts,count
2013-07-20 20:00:00,1374350400,27
2013-07-20 21:00:00,1374354000,31
2013-07-20 22:00:00,1374357600,63
2013-07-20 23:00:00,1374361200,61
2013-07-21 00:00:00,1374364800,9
2013-07-21 01:00:00,1374368400,9
2013-07-21 02:00:00,1374372000,72
2013-07-21 03:00:00,1374375600,66
2013-07-21 04:00:00,1374379200,89
2013-07-21 05:00:00,1374382800,67
2013-07-21 06:00:00,1374386400,48
2013-07-21 07:00:00,1374390000,49
2013-07-21 08:00:00,1374393600,38
2013-07-21 09:00:00,1374397200,34
2013-07-21 10:00:00,1374400800,10
2013-07-21 11:00:00,1374404400,39
2013-07-21 12:00:00,1374408000,19
2013-07-21 13:00:00,1374411600,25
2013-07-21 14:00:00,1374415200,32
2013-07-21 15:00:00,1374418800,21
2013-07-21 16:00:00,1374422400,102
2013-07-21 17:00:00,1374426000,46
2013-07-21 18:00:00,1374429600,41
2013-07-21 19:00:00,1374433200,23
2013-07-21 20:00:00,1374436800,20
2013-07-21 21:00:00,1374440400,50
2013-07-21 22:00:00,1374444000,66
2013-07-21 23:00:00,1374447600,110
2013-07-22 00:00:00,1374451200,144
2013-07-22 01:00:00,1374454800,222
2013-07-22 02:00:00,1374458400,24
2013-07-22 03:00:00,1374462000,120
2013-07-22 04:00:00,1374465600,199
2013-07-22 05:00:00,1374469200,113
2013-07-22 06:00:00,1374472800,108
2013-07-22 07:00:00,1374476400,9
2013-07-22 08:00:00,1374480000,24
2013-07-22 09:00:00,1374483600,2
2013-07-22 10:00:00,1374487200,11
2013-07-22 11:00:00,1374490800,17
2013-07-22 12:00:00,1374494400,5
2013-07-22 13:00:00,1374498000,16
2013-07-22 14:00:00,1374501600,9
2013-07-22 15:00:00,1374505200,12
2013-07-22 16:00:00,1374508800,39
2013-07-22 17:00:00,1374512400,54
2013-07-22 18:00:00,1374516000,45
2013-07-22 19:00:00,1374519600,34
2013-07-22 20:00:00,1374523200,16
2013-07-22 21:00:00,1374526800,24
2013-07-22 22:00:00,1374530400,34
2013-07-22 23:00:00,1374534000,34
2013-07-23 00:00:00,1374537600,42
2013-07-23 01:00:00,1374541200,39
2013-07-23 02:00:00,1374544800,61
2013-07-23 03:00:00,1374548400,21
2013-07-23 04:00:00,1374552000,12
2013-07-23 05:00:00,1374555600,5
2013-07-23 06:00:00,1374559200,23
2013-07-23 07:00:00,1374562800,4
2013-07-23 08:00:00,1374566400,9
2013-07-23 09:00:00,1374570000,16
2013-07-23 10:00:00,1374573600,4
2013-07-23 11:00:00,1374577200,8
2013-07-23 12:00:00,1374580800,5
2013-07-23 13:00:00,1374584400,2
2013-07-23 14:00:00,1374588000,15
2013-07-23 15:00:00,1374591600,14
2013-07-23 16:00:00,1374595200,12
2013-07-23 17:00:00,1374598800,4
2013-07-23 18:00:00,1374602400,15
2013-07-23 19:00:00,1374606000,211
2013-07-23 20:00:00,1374609600,11
2013-07-23 21:00:00,1374613200,18
2013-07-23 22:00:00,1374616800,8
2013-07-23 23:00:00,1374620400,16
2013-07-24 00:00:00,1374624000,30
2013-07-24 01:00:00,1374627600,26
2013-07-24 02:00:00,1374631200,31
2013-07-24 03:00:00,1374634800,18
2013-07-24 04:00:00,1374638400,23
2013-07-24 05:00:00,1374642000,8
2013-07-24 06:00:00,1374645600,5
2013-07-24 07:00:00,1374649200,4
2013-07-24 08:00:00,1374652800,3
2013-07-24 09:00:00,1374656400,8
2013-07-24 10:00:00,1374660000,9
2013-07-24 11:00:00,1374663600,4
2013-07-24 12:00:00,1374667200,10
2013-07-24 13:00:00,1374670800,3
2013-07-24 14:00:00,1374674400,14
2013-07-24 15:00:00,1374678000,0
2013-07-24 16:00:00,1374681600,6
2013-07-24 17:00:00,1374685200,17
2013-07-24 18:00:00,1374688800,16
2013-07-24 19:00:00,1374692400,11
2013-07-24 20:00:00,1374696000,19
2013-07-24 21:00:00,1374699600,5
2013-07-24 22:00:00,1374703200,9
2013-07-24 23:00:00,1374706800,22
2013-07-25 00:00:00,1374710400,35
2013-07-25 01:00:00,1374714000,5
2013-07-25 02:00:00,1374717600,11
2013-07-25 03:00:00,1374721200,16
2013-07-25 04:00:00,1374724800,12
2013-07-25 05:00:00,1374728400,3
2013-07-25 06:00:00,1374732000,0
2013-07-25 07:00:00,1374735600,2
2013-07-25 08:00:00,1374739200,11
2013-07-25 09:00:00,1374742800,5
2013-07-25 10:00:00,1374746400,6
2013-07-25 11:00:00,1374750000,1
2013-07-25 12:00:00,1374753600,8
2013-07-25 13:00:00,1374757200,27
2013-07-25 14:00:00,1374760800,7
2013-07-25 15:00:00,1374764400,12
2013-07-25 16:00:00,1374768000,18
2013-07-25 17:00:00,1374771600,8
2013-07-25 18:00:00,1374775200,27
2013-07-25 19:00:00,1374778800,13
2013-07-25 20:00:00,1374782400,15
2013-07-25 21:00:00,1374786000,9
2013-07-25 22:00:00,1374789600,25
2013-07-25 23:00:00,1374793200,12
2013-07-26 00:00:00,1374796800,40
2013-07-26 01:00:00,1374800400,41
2013-07-26 02:00:00,1374804000,13
2013-07-26 03:00:00,1374807600,26
2013-07-26 04:00:00,1374811200,40
2013-07-26 05:00:00,1374814800,21
2013-07-26 06:00:00,1374818400,3
2013-07-26 07:00:00,1374822000,5
2013-07-26 08:00:00,1374825600,17
2013-07-26 09:00:00,1374829200,6
2013-07-26 10:00:00,1374832800,7
2013-07-26 11:00:00,1374836400,9
2013-07-26 12:00:00,1374840000,7
2013-07-26 13:00:00,1374843600,13
2013-07-26 14:00:00,1374847200,13
2013-07-26 15:00:00,1374850800,4
2013-07-26 16:00:00,1374854400,7
2013-07-26 17:00:00,1374858000,20
2013-07-26 18:00:00,1374861600,33
2013-07-26 19:00:00,1374865200,20
2013-07-26 20:00:00,1374868800,20
2013-07-26 21:00:00,1374872400,15
