1336705200,506
1336708800,383
1336712400,800
1336716000,730
1336719600,663
1336723200,502
1336726800,425
1336730400,406
1336734000,625
1336737600,617
1336741200,967
1336744800,1396
1336748400,1062
1336752000,748
1336755600,1136
1336759200,593
1336762800,393
1336766400,476
1336770000,389
1336773600,380
1336777200,380
1336780800,443
1336784400,461
1336788000,207
1336791600,136
1336795200,141
1336798800,215
1336802400,174
