time,ts,count
2012-02-05 23:00:38,1328500838,0
2012-02-05 23:01:38,1328500898,0
2012-02-05 23:02:38,1328500958,0
2012-02-05 23:03:38,1328501018,0
2012-02-05 23:04:38,1328501078,0
2012-02-05 23:05:38,1328501138,0
2012-02-05 23:06:38,1328501198,0
2012-02-05 23:07:38,1328501258,0
2012-02-05 23:08:38,1328501318,0
2012-02-05 23:09:38,1328501378,0
2012-02-05 23:10:38,1328501438,0
2012-02-05 23:11:38,1328501498,0
2012-02-05 23:12:38,1328501558,0
2012-02-05 23:13:38,1328501618,0
2012-02-05 23:14:38,1328501678,0
2012-02-05 23:15:38,1328501738,0
2012-02-05 23:16:38,1328501798,0
2012-02-05 23:17:38,1328501858,0
2012-02-05 23:18:38,1328501918,0
2012-02-05 23:19:38,1328501978,0
2012-02-05 23:20:38,1328502038,0
2012-02-05 23:21:38,1328502098,0
2012-02-05 23:22:38,1328502158,0
2012-02-05 23:23:38,1328502218,0
2012-02-05 23:24:38,1328502278,0
2012-02-05 23:25:38,1328502338,0
2012-02-05 23:26:38,1328502398,0
2012-02-05 23:27:38,1328502458,0
2012-02-05 23:28:38,1328502518,0
2012-02-05 23:29:38,1328502578,0
2012-02-05 23:30:38,1328502638,0
2012-02-05 23:31:38,1328502698,0
2012-02-05 23:32:38,1328502758,0
2012-02-05 23:33:38,1328502818,0
2012-02-05 23:34:38,1328502878,0
2012-02-05 23:35:38,1328502938,0
2012-02-05 23:36:38,1328502998,0
2012-02-05 23:37:38,1328503058,0
2012-02-05 23:38:38,1328503118,0
2012-02-05 23:39:38,1328503178,0
2012-02-05 23:40:38,1328503238,0
2012-02-05 23:41:38,1328503298,0
2012-02-05 23:42:38,1328503358,0
2012-02-05 23:43:38,1328503418,0
2012-02-05 23:44:38,1328503478,0
2012-02-05 23:45:38,1328503538,0
2012-02-05 23:46:38,1328503598,0
2012-02-05 23:47:38,1328503658,0
2012-02-05 23:48:38,1328503718,0
2012-02-05 23:49:38,1328503778,0
2012-02-05 23:50:38,1328503838,0
2012-02-05 23:51:38,1328503898,0
2012-02-05 23:52:38,1328503958,0
2012-02-05 23:53:38,1328504018,0
2012-02-05 23:54:38,1328504078,0
2012-02-05 23:55:38,1328504138,0
2012-02-05 23:56:38,1328504198,0
2012-02-05 23:57:38,1328504258,0
2012-02-05 23:58:38,1328504318,0
2012-02-05 23:59:38,1328504378,0
2012-02-06 00:00:38,1328504438,0
2012-02-06 00:01:38,1328504498,0
2012-02-06 00:02:38,1328504558,0
2012-02-06 00:03:38,1328504618,0
2012-02-06 00:04:38,1328504678,0
2012-02-06 00:05:38,1328504738,0
2012-02-06 00:06:38,1328504798,0
2012-02-06 00:07:38,1328504858,0
2012-02-06 00:08:38,1328504918,0
2012-02-06 00:09:38,1328504978,0
2012-02-06 00:10:38,1328505038,0
2012-02-06 00:11:38,1328505098,0
2012-02-06 00:12:38,1328505158,0
2012-02-06 00:13:38,1328505218,0
2012-02-06 00:14:38,1328505278,0
2012-02-06 00:15:38,1328505338,0
2012-02-06 00:16:38,1328505398,0
2012-02-06 00:17:38,1328505458,0
2012-02-06 00:18:38,1328505518,0
2012-02-06 00:19:38,1328505578,1
2012-02-06 00:20:38,1328505638,1
2012-02-06 00:21:38,1328505698,1
2012-02-06 00:22:38,1328505758,0
2012-02-06 00:23:38,1328505818,0
2012-02-06 00:24:38,1328505878,1
2012-02-06 00:25:38,1328505938,1
2012-02-06 00:26:38,1328505998,2
2012-02-06 00:27:38,1328506058,1
2012-02-06 00:28:38,1328506118,0
2012-02-06 00:29:38,1328506178,0
2012-02-06 00:30:38,1328506238,3
2012-02-06 00:31:38,1328506298,0
2012-02-06 00:32:38,1328506358,1
2012-02-06 00:33:38,1328506418,1
2012-02-06 00:34:38,1328506478,1
2012-02-06 00:35:38,1328506538,1
2012-02-06 00:36:38,1328506598,0
2012-02-06 00:37:38,1328506658,0
2012-02-06 00:38:38,1328506718,0
2012-02-06 00:39:38,1328506778,0
2012-02-06 00:40:38,1328506838,0
2012-02-06 00:41:38,1328506898,0
2012-02-06 00:42:38,1328506958,0
2012-02-06 00:43:38,1328507018,0
2012-02-06 00:44:38,1328507078,0
2012-02-06 00:45:38,1328507138,0
2012-02-06 00:46:38,1328507198,0
2012-02-06 00:47:38,1328507258,0
2012-02-06 00:48:38,1328507318,0
2012-02-06 00:49:38,1328507378,0
2012-02-06 00:50:38,1328507438,0
2012-02-06 00:51:38,1328507498,0
2012-02-06 00:52:38,1328507558,0
2012-02-06 00:53:38,1328507618,0
2012-02-06 00:54:38,1328507678,0
2012-02-06 00:55:38,1328507738,0
2012-02-06 00:56:38,1328507798,0
2012-02-06 00:57:38,1328507858,1
2012-02-06 00:58:38,1328507918,0
2012-02-06 00:59:38,1328507978,0
2012-02-06 01:00:38,1328508038,0
2012-02-06 01:01:38,1328508098,1
2012-02-06 01:02:38,1328508158,0
2012-02-06 01:03:38,1328508218,0
2012-02-06 01:04:38,1328508278,0
2012-02-06 01:05:38,1328508338,0
2012-02-06 01:06:38,1328508398,0
2012-02-06 01:07:38,1328508458,0
2012-02-06 01:08:38,1328508518,0
2012-02-06 01:09:38,1328508578,0
2012-02-06 01:10:38,1328508638,0
2012-02-06 01:11:38,1328508698,0
2012-02-06 01:12:38,1328508758,0
2012-02-06 01:13:38,1328508818,0
2012-02-06 01:14:38,1328508878,0
2012-02-06 01:15:38,1328508938,0
2012-02-06 01:16:38,1328508998,0
2012-02-06 01:17:38,1328509058,0
2012-02-06 01:18:38,1328509118,0
2012-02-06 01:19:38,1328509178,0
2012-02-06 01:20:38,1328509238,0
2012-02-06 01:21:38,1328509298,0
2012-02-06 01:22:38,1328509358,0
2012-02-06 01:23:38,1328509418,0
2012-02-06 01:24:38,1328509478,0
2012-02-06 01:25:38,1328509538,1
2012-02-06 01:26:38,1328509598,0
2012-02-06 01:27:38,1328509658,0
2012-02-06 01:28:38,1328509718,0
2012-02-06 01:29:38,1328509778,0
2012-02-06 01:30:38,1328509838,0
2012-02-06 01:31:38,1328509898,0
2012-02-06 01:32:38,1328509958,0
2012-02-06 01:33:38,1328510018,0
2012-02-06 01:34:38,1328510078,0
2012-02-06 01:35:38,1328510138,1
2012-02-06 01:36:38,1328510198,0
2012-02-06 01:37:38,1328510258,0
2012-02-06 01:38:38,1328510318,0
2012-02-06 01:39:38,1328510378,0
2012-02-06 01:40:38,1328510438,0
2012-02-06 01:41:38,1328510498,0
2012-02-06 01:42:38,1328510558,0
2012-02-06 01:43:38,1328510618,0
2012-02-06 01:44:38,1328510678,0
2012-02-06 01:45:38,1328510738,0
2012-02-06 01:46:38,1328510798,0
2012-02-06 01:47:38,1328510858,0
2012-02-06 01:48:38,1328510918,0
2012-02-06 01:49:38,1328510978,0
2012-02-06 01:50:38,1328511038,0
2012-02-06 01:51:38,1328511098,0
2012-02-06 01:52:38,1328511158,0
2012-02-06 01:53:38,1328511218,0
2012-02-06 01:54:38,1328511278,0
2012-02-06 01:55:38,1328511338,0
2012-02-06 01:56:38,1328511398,1
2012-02-06 01:57:38,1328511458,0
2012-02-06 01:58:38,1328511518,0
2012-02-06 01:59:38,1328511578,1
2012-02-06 02:00:38,1328511638,0
2012-02-06 02:01:38,1328511698,0
2012-02-06 02:02:38,1328511758,0
2012-02-06 02:03:38,1328511818,0
2012-02-06 02:04:38,1328511878,0
2012-02-06 02:05:38,1328511938,1
2012-02-06 02:06:38,1328511998,0
2012-02-06 02:07:38,1328512058,0
2012-02-06 02:08:38,1328512118,1
2012-02-06 02:09:38,1328512178,0
2012-02-06 02:10:38,1328512238,0
2012-02-06 02:11:38,1328512298,0
2012-02-06 02:12:38,1328512358,0
2012-02-06 02:13:38,1328512418,1
2012-02-06 02:14:38,1328512478,0
2012-02-06 02:15:38,1328512538,0
2012-02-06 02:16:38,1328512598,0
2012-02-06 02:17:38,1328512658,0
2012-02-06 02:18:38,1328512718,0
2012-02-06 02:19:38,1328512778,0
2012-02-06 02:20:38,1328512838,0
2012-02-06 02:21:38,1328512898,0
2012-02-06 02:22:38,1328512958,0
2012-02-06 02:23:38,1328513018,0
2012-02-06 02:24:38,1328513078,0
2012-02-06 02:25:38,1328513138,0
2012-02-06 02:26:38,1328513198,0
2012-02-06 02:27:38,1328513258,0
2012-02-06 02:28:38,1328513318,0
2012-02-06 02:29:38,1328513378,1
2012-02-06 02:30:38,1328513438,0
2012-02-06 02:31:38,1328513498,0
2012-02-06 02:32:38,1328513558,0
2012-02-06 02:33:38,1328513618,0
2012-02-06 02:34:38,1328513678,0
2012-02-06 02:35:38,1328513738,0
2012-02-06 02:36:38,1328513798,0
2012-02-06 02:37:38,1328513858,0
2012-02-06 02:38:38,1328513918,0
